Indicator Name,Indicator Code,Country Name,Country Code,Year,Value,Disaggregation
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Algeria,DZA,1960,7.503,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Andorra,AND,2010,1.27,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Andorra,AND,2009,1.19,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Andorra,AND,2008,1.25,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Andorra,AND,2007,1.18,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Andorra,AND,2006,1.24,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Angola,AGO,2021,5.304,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Angola,AGO,2020,5.371,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Angola,AGO,2019,5.442,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Angola,AGO,2018,5.519,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Angola,AGO,2017,5.6,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Angola,AGO,2016,5.686,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Angola,AGO,2015,5.774,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Angola,AGO,2014,5.864,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Angola,AGO,2013,5.953,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Angola,AGO,2012,6.039,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Angola,AGO,2011,6.12,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Angola,AGO,2010,6.194,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Angola,AGO,2009,6.26,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Angola,AGO,2008,6.32,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Angola,AGO,2007,6.372,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Angola,AGO,2006,6.419,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Angola,AGO,2005,6.461,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Angola,AGO,2004,6.499,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Angola,AGO,2003,6.533,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Angola,AGO,2002,6.567,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Angola,AGO,2001,6.601,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Angola,AGO,2000,6.639,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Angola,AGO,1999,6.683,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Angola,AGO,1998,6.732,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Angola,AGO,1997,6.789,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Angola,AGO,1996,6.851,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Angola,AGO,1995,6.918,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Angola,AGO,1994,6.99,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Angola,AGO,1993,7.065,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Angola,AGO,1992,7.138,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Angola,AGO,1991,7.208,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Angola,AGO,1990,7.272,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Angola,AGO,1989,7.328,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Angola,AGO,1988,7.373,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Angola,AGO,1987,7.409,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Angola,AGO,1986,7.435,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Angola,AGO,1985,7.451,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Angola,AGO,1984,7.459,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Angola,AGO,1983,7.462,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Angola,AGO,1982,7.461,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Angola,AGO,1981,7.459,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Angola,AGO,1980,7.459,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Angola,AGO,1979,7.461,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Angola,AGO,1978,7.467,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Angola,AGO,1977,7.475,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Angola,AGO,1976,7.485,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Angola,AGO,1975,7.494,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Angola,AGO,1974,7.5,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Angola,AGO,1973,7.498,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Angola,AGO,1972,7.488,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Angola,AGO,1971,7.467,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Angola,AGO,1970,7.434,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Angola,AGO,1969,7.388,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Angola,AGO,1968,7.332,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Angola,AGO,1967,7.267,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Angola,AGO,1966,7.194,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Angola,AGO,1965,7.116,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Angola,AGO,1964,7.036,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Angola,AGO,1963,6.954,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Angola,AGO,1962,6.872,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Angola,AGO,1961,6.79,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Angola,AGO,1960,6.708,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Antigua and Barbuda,ATG,2021,1.58,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Antigua and Barbuda,ATG,2020,1.569,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Antigua and Barbuda,ATG,2019,1.468,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Antigua and Barbuda,ATG,2018,1.371,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Antigua and Barbuda,ATG,2017,1.485,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Antigua and Barbuda,ATG,2016,1.458,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Antigua and Barbuda,ATG,2015,1.567,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Antigua and Barbuda,ATG,2014,1.526,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Antigua and Barbuda,ATG,2013,1.537,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Antigua and Barbuda,ATG,2012,1.655,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Antigua and Barbuda,ATG,2011,1.746,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Antigua and Barbuda,ATG,2010,1.785,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Antigua and Barbuda,ATG,2009,2.006,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Antigua and Barbuda,ATG,2008,2.042,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Antigua and Barbuda,ATG,2007,1.86,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Antigua and Barbuda,ATG,2006,1.831,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Antigua and Barbuda,ATG,2005,1.832,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Antigua and Barbuda,ATG,2004,1.852,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Antigua and Barbuda,ATG,2003,1.887,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Antigua and Barbuda,ATG,2002,1.94,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Antigua and Barbuda,ATG,2001,2.018,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Antigua and Barbuda,ATG,2000,2.196,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Antigua and Barbuda,ATG,1999,1.956,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Antigua and Barbuda,ATG,1998,2.017,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Antigua and Barbuda,ATG,1997,2.19,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Antigua and Barbuda,ATG,1996,2.266,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Antigua and Barbuda,ATG,1995,2.159,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Antigua and Barbuda,ATG,1994,2.069,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Antigua and Barbuda,ATG,1993,2.036,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Antigua and Barbuda,ATG,1992,2.126,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Antigua and Barbuda,ATG,1991,2.036,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Antigua and Barbuda,ATG,1990,2.249,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Antigua and Barbuda,ATG,1989,2.199,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Antigua and Barbuda,ATG,1988,2.132,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Antigua and Barbuda,ATG,1987,2.067,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Antigua and Barbuda,ATG,1986,2.032,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Antigua and Barbuda,ATG,1985,2.151,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Antigua and Barbuda,ATG,1984,2.038,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Antigua and Barbuda,ATG,1983,2.116,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Antigua and Barbuda,ATG,1982,2.087,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Antigua and Barbuda,ATG,1981,2.166,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Antigua and Barbuda,ATG,1980,2.311,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Antigua and Barbuda,ATG,1979,2.632,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Antigua and Barbuda,ATG,1978,2.573,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Antigua and Barbuda,ATG,1977,2.784,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Antigua and Barbuda,ATG,1976,2.78,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Antigua and Barbuda,ATG,1975,2.77,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Antigua and Barbuda,ATG,1974,2.932,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Antigua and Barbuda,ATG,1973,3.126,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Antigua and Barbuda,ATG,1972,3.287,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Antigua and Barbuda,ATG,1971,3.455,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Antigua and Barbuda,ATG,1970,3.628,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Antigua and Barbuda,ATG,1969,3.829,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Antigua and Barbuda,ATG,1968,4.014,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Antigua and Barbuda,ATG,1967,4.178,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Antigua and Barbuda,ATG,1966,4.322,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Antigua and Barbuda,ATG,1965,4.416,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Antigua and Barbuda,ATG,1964,4.484,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Antigua and Barbuda,ATG,1963,4.536,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Antigua and Barbuda,ATG,1962,4.547,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Antigua and Barbuda,ATG,1961,4.559,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Antigua and Barbuda,ATG,1960,4.602,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Argentina,ARG,2021,1.885,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Argentina,ARG,2020,1.911,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Argentina,ARG,2019,1.994,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Argentina,ARG,2018,2.039,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Argentina,ARG,2017,2.168,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Argentina,ARG,2016,2.241,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Argentina,ARG,2015,2.301,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Argentina,ARG,2014,2.312,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Argentina,ARG,2013,2.322,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Argentina,ARG,2012,2.33,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Argentina,ARG,2011,2.338,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Argentina,ARG,2010,2.346,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Argentina,ARG,2009,2.344,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Argentina,ARG,2008,2.341,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Argentina,ARG,2007,2.37,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Argentina,ARG,2006,2.4,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Argentina,ARG,2005,2.426,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Argentina,ARG,2004,2.43,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Argentina,ARG,2003,2.451,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Argentina,ARG,2002,2.493,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Argentina,ARG,2001,2.531,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Argentina,ARG,2000,2.591,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Argentina,ARG,1999,2.643,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Argentina,ARG,1998,2.662,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Argentina,ARG,1997,2.706,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Argentina,ARG,1996,2.781,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Argentina,ARG,1995,2.864,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Argentina,ARG,1994,2.935,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Argentina,ARG,1993,2.966,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Argentina,ARG,1992,2.987,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Argentina,ARG,1991,3.012,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Argentina,ARG,1990,3.034,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Argentina,ARG,1989,3.022,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Argentina,ARG,1988,3.042,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Argentina,ARG,1987,3.059,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Argentina,ARG,1986,3.075,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Argentina,ARG,1985,3.095,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Argentina,ARG,1984,3.123,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Argentina,ARG,1983,3.159,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Argentina,ARG,1982,3.204,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Argentina,ARG,1981,3.253,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Argentina,ARG,1980,3.301,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Argentina,ARG,1979,3.339,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Argentina,ARG,1978,3.359,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Argentina,ARG,1977,3.359,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Argentina,ARG,1976,3.339,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Argentina,ARG,1975,3.301,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Argentina,ARG,1974,3.251,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Argentina,ARG,1973,3.198,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Argentina,ARG,1972,3.146,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Argentina,ARG,1971,3.108,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Argentina,ARG,1970,3.088,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Argentina,ARG,1969,3.052,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Argentina,ARG,1968,3.027,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Argentina,ARG,1967,3.039,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Argentina,ARG,1966,3.048,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Argentina,ARG,1965,3.062,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Argentina,ARG,1964,3.08,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Argentina,ARG,1963,3.101,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Argentina,ARG,1962,3.106,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Argentina,ARG,1961,3.069,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Argentina,ARG,1960,3.075,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Armenia,ARM,2021,1.575,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Armenia,ARM,2020,1.575,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Armenia,ARM,2019,1.575,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Armenia,ARM,2018,1.572,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Armenia,ARM,2017,1.562,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Armenia,ARM,2016,1.626,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Armenia,ARM,2015,1.602,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Armenia,ARM,2014,1.703,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Armenia,ARM,2013,1.6,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Armenia,ARM,2012,1.6,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Armenia,ARM,2011,1.5,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Armenia,ARM,2010,1.501,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Armenia,ARM,2009,1.551,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Armenia,ARM,2008,1.441,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Armenia,ARM,2007,1.418,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Armenia,ARM,2006,1.349,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Armenia,ARM,2005,1.54,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Armenia,ARM,2004,1.541,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Armenia,ARM,2003,1.534,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Armenia,ARM,2002,1.525,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Armenia,ARM,2001,1.544,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Armenia,ARM,2000,1.603,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Armenia,ARM,1999,1.709,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Armenia,ARM,1998,1.791,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Armenia,ARM,1997,1.892,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Armenia,ARM,1996,1.97,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Armenia,ARM,1995,2.055,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Armenia,ARM,1994,2.167,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Armenia,ARM,1993,2.315,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Armenia,ARM,1992,2.508,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Armenia,ARM,1991,2.645,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Armenia,ARM,1990,2.713,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Armenia,ARM,1989,2.706,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Armenia,ARM,1988,2.68,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Armenia,ARM,1987,2.66,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Armenia,ARM,1986,2.649,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Armenia,ARM,1985,2.649,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Armenia,ARM,1984,2.629,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Armenia,ARM,1983,2.572,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Armenia,ARM,1982,2.503,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Armenia,ARM,1981,2.499,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Armenia,ARM,1980,2.505,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Armenia,ARM,1979,2.557,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Armenia,ARM,1978,2.656,
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Armenia,ARM,1977,2.76,
